time/total_timesteps,time/fps,rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/success_rate,train/n_updates,train/loss,train/learning_rate
4867200,4464,,24324,1090,200.0,-239151.40241327998,0.0,,,
4867200,4464,,24328,1090,200.0,-239151.40241327998,0.0,,,
4867200,4464,,24332,1090,200.0,-239151.40241327998,0.0,,,
4867200,4464,,24336,1090,200.0,-239151.40241327998,0.0,,,
4872000,4463,0.44899999999999995,24340,1091,200.0,-238881.15033128002,0.0,50645,659.150927734375,0.0001
4872000,4463,,24344,1091,200.0,-238881.15033128002,0.0,,,
4872000,4463,,24348,1091,200.0,-238881.15033128002,0.0,,,
4872000,4463,,24352,1091,200.0,-238881.15033128002,0.0,,,
4872000,4463,,24356,1091,200.0,-238881.15033128002,0.0,,,
4872000,4463,,24360,1091,200.0,-238881.15033128002,0.0,,,
4876800,4462,0.4484571428571429,24364,1092,200.0,-239576.31269632003,0.0,50695,669.7840576171875,0.0001
4876800,4462,,24368,1092,200.0,-239576.31269632003,0.0,,,
4876800,4462,,24372,1092,200.0,-239576.31269632003,0.0,,,
4876800,4462,,24376,1092,200.0,-239576.31269632003,0.0,,,
4876800,4462,,24380,1092,200.0,-239576.31269632003,0.0,,,
4876800,4462,,24384,1092,200.0,-239576.31269632003,0.0,,,
4881600,4461,0.4479142857142856,24388,1094,200.0,-240606.15318688995,0.0,50745,668.5177734375,0.0001
4881600,4461,,24392,1094,200.0,-240606.15318688995,0.0,,,
4881600,4461,,24396,1094,200.0,-240606.15318688995,0.0,,,
4881600,4461,,24400,1094,200.0,-240606.15318688995,0.0,,,
4881600,4461,,24404,1094,200.0,-240606.15318688995,0.0,,,
4881600,4461,,24408,1094,200.0,-240606.15318688995,0.0,,,
4886400,4459,0.44737142857142864,24412,1095,200.0,-239784.06882493995,0.0,50795,662.1356079101563,0.0001
4886400,4459,,24416,1095,200.0,-239784.06882493995,0.0,,,
4886400,4459,,24420,1095,200.0,-239784.06882493995,0.0,,,
4886400,4459,,24424,1095,200.0,-239784.06882493995,0.0,,,
4886400,4459,,24428,1095,200.0,-239784.06882493995,0.0,,,
4886400,4459,,24432,1095,200.0,-239784.06882493995,0.0,,,
4891200,4459,0.44682857142857146,24436,1096,200.0,-240056.81726049996,0.0,50845,671.0821166992188,0.0001
4891200,4459,,24440,1096,200.0,-240056.81726049996,0.0,,,
4891200,4459,,24444,1096,200.0,-240056.81726049996,0.0,,,
4891200,4459,,24448,1096,200.0,-240056.81726049996,0.0,,,
4891200,4459,,24452,1096,200.0,-240056.81726049996,0.0,,,
4891200,4459,,24456,1096,200.0,-240056.81726049996,0.0,,,
4896000,4458,0.4462857142857144,24460,1098,200.0,-242060.70647955,0.0,50895,658.9835571289062,0.0001
4896000,4458,,24464,1098,200.0,-242060.70647955,0.0,,,
4896000,4458,,24468,1098,200.0,-242060.70647955,0.0,,,
4896000,4458,,24472,1098,200.0,-242060.70647955,0.0,,,
4896000,4458,,24476,1098,200.0,-242060.70647955,0.0,,,
4896000,4458,,24480,1098,200.0,-242060.70647955,0.0,,,
4900800,4457,0.4457428571428571,24484,1099,200.0,-241738.69914904,0.0,50945,644.870849609375,0.0001
4900800,4457,,24488,1099,200.0,-241738.69914904,0.0,,,
4900800,4457,,24492,1099,200.0,-241738.69914904,0.0,,,
4900800,4457,,24496,1099,200.0,-241738.69914904,0.0,,,
4900800,4457,,24500,1099,200.0,-241738.69914904,0.0,,,
4900800,4457,,24504,1099,200.0,-241738.69914904,0.0,,,
4905600,4457,0.44519999999999993,24508,1100,200.0,-242406.8513093,0.0,50995,683.0476440429687,0.0001
4905600,4457,,24512,1100,200.0,-242406.8513093,0.0,,,
4905600,4457,,24516,1100,200.0,-242406.8513093,0.0,,,
4905600,4457,,24520,1100,200.0,-242406.8513093,0.0,,,
4905600,4457,,24524,1100,200.0,-242406.8513093,0.0,,,
4905600,4457,,24528,1100,200.0,-242406.8513093,0.0,,,
4910400,4457,0.44465714285714286,24532,1101,200.0,-244072.82826876003,0.0,51045,653.1313598632812,0.0001
4910400,4457,,24536,1101,200.0,-244072.82826876003,0.0,,,
4910400,4457,,24540,1101,200.0,-244072.82826876003,0.0,,,
4910400,4457,,24544,1101,200.0,-244072.82826876003,0.0,,,
4910400,4457,,24548,1101,200.0,-244072.82826876003,0.0,,,
4910400,4457,,24552,1101,200.0,-244072.82826876003,0.0,,,
4915200,4457,0.4441142857142857,24556,1102,200.0,-241691.72707170996,0.0,51095,647.3363403320312,0.0001
4915200,4457,,24560,1102,200.0,-241691.72707170996,0.0,,,
4915200,4457,,24564,1102,200.0,-241691.72707170996,0.0,,,
4915200,4457,,24568,1102,200.0,-241691.72707170996,0.0,,,
4915200,4457,,24572,1102,200.0,-241691.72707170996,0.0,,,
4915200,4457,,24576,1102,200.0,-241691.72707170996,0.0,,,
4920000,4458,0.4435714285714287,24580,1103,200.0,-239851.40643743004,0.0,51145,663.1177978515625,0.0001
4920000,4458,,24584,1103,200.0,-239851.40643743004,0.0,,,
4920000,4458,,24588,1103,200.0,-239851.40643743004,0.0,,,
4920000,4458,,24592,1103,200.0,-239851.40643743004,0.0,,,
4920000,4458,,24596,1103,200.0,-239851.40643743004,0.0,,,
4920000,4458,,24600,1103,200.0,-239851.40643743004,0.0,,,
4924800,4458,0.44302857142857144,24604,1104,200.0,-239673.29690942,0.0,51195,665.5282958984375,0.0001
4924800,4458,,24608,1104,200.0,-239673.29690942,0.0,,,
4924800,4458,,24612,1104,200.0,-239673.29690942,0.0,,,
4924800,4458,,24616,1104,200.0,-239673.29690942,0.0,,,
4924800,4458,,24620,1104,200.0,-239673.29690942,0.0,,,
4924800,4458,,24624,1104,200.0,-239673.29690942,0.0,,,
4929600,4459,0.44248571428571415,24628,1105,200.0,-239943.82711795997,0.0,51245,677.265283203125,0.0001
4929600,4459,,24632,1105,200.0,-239943.82711795997,0.0,,,
4929600,4459,,24636,1105,200.0,-239943.82711795997,0.0,,,
4929600,4459,,24640,1105,200.0,-239943.82711795997,0.0,,,
4929600,4459,,24644,1105,200.0,-239943.82711795997,0.0,,,
4929600,4459,,24648,1105,200.0,-239943.82711795997,0.0,,,
4934400,4459,0.4419428571428571,24652,1106,200.0,-242266.49510282002,0.0,51295,656.913232421875,0.0001
4934400,4459,,24656,1106,200.0,-242266.49510282002,0.0,,,
4934400,4459,,24660,1106,200.0,-242266.49510282002,0.0,,,
4934400,4459,,24664,1106,200.0,-242266.49510282002,0.0,,,
4934400,4459,,24668,1106,200.0,-242266.49510282002,0.0,,,
4934400,4459,,24672,1106,200.0,-242266.49510282002,0.0,,,
4939200,4460,0.4414000000000001,24676,1107,200.0,-243596.73847662995,0.0,51345,668.3791625976562,0.0001
4939200,4460,,24680,1107,200.0,-243596.73847662995,0.0,,,
4939200,4460,,24684,1107,200.0,-243596.73847662995,0.0,,,
4939200,4460,,24688,1107,200.0,-243596.73847662995,0.0,,,
4939200,4460,,24692,1107,200.0,-243596.73847662995,0.0,,,
4939200,4460,,24696,1107,200.0,-243596.73847662995,0.0,,,
4944000,4461,0.44085714285714295,24700,1108,200.0,-244186.04997926002,0.0,51395,656.644384765625,0.0001
4944000,4461,,24704,1108,200.0,-244186.04997926002,0.0,,,
4944000,4461,,24708,1108,200.0,-244186.04997926002,0.0,,,
4944000,4461,,24712,1108,200.0,-244186.04997926002,0.0,,,
4944000,4461,,24716,1108,200.0,-244186.04997926002,0.0,,,
4944000,4461,,24720,1108,200.0,-244186.04997926002,0.0,,,
4948800,4461,0.44031428571428577,24724,1109,200.0,-244776.08065286,0.0,51445,639.8090087890625,0.0001
4948800,4461,,24728,1109,200.0,-244776.08065286,0.0,,,
4948800,4461,,24732,1109,200.0,-244776.08065286,0.0,,,
4948800,4461,,24736,1109,200.0,-244776.08065286,0.0,,,
4948800,4461,,24740,1109,200.0,-244776.08065286,0.0,,,
4948800,4461,,24744,1109,200.0,-244776.08065286,0.0,,,
4953600,4462,0.4397714285714285,24748,1110,200.0,-243820.66686124005,0.0,51495,654.6203125,0.0001
4953600,4462,,24752,1110,200.0,-243820.66686124005,0.0,,,
4953600,4462,,24756,1110,200.0,-243820.66686124005,0.0,,,
4953600,4462,,24760,1110,200.0,-243820.66686124005,0.0,,,
4953600,4462,,24764,1110,200.0,-243820.66686124005,0.0,,,
4953600,4462,,24768,1110,200.0,-243820.66686124005,0.0,,,
4958400,4463,0.4392285714285714,24772,1110,200.0,-243936.98933940998,0.0,51545,649.5634765625,0.0001
4958400,4463,,24776,1110,200.0,-243936.98933940998,0.0,,,
4958400,4463,,24780,1110,200.0,-243936.98933940998,0.0,,,
4958400,4463,,24784,1110,200.0,-243936.98933940998,0.0,,,
4958400,4463,,24788,1110,200.0,-243936.98933940998,0.0,,,
4958400,4463,,24792,1110,200.0,-243936.98933940998,0.0,,,
4963200,4463,0.43868571428571435,24796,1111,200.0,-242991.35772747995,0.0,51595,660.6323852539062,0.0001
4963200,4463,,24800,1111,200.0,-242991.35772747995,0.0,,,
4963200,4463,,24804,1111,200.0,-242991.35772747995,0.0,,,
4963200,4463,,24808,1111,200.0,-242991.35772747995,0.0,,,
4963200,4463,,24812,1111,200.0,-242991.35772747995,0.0,,,
4963200,4463,,24816,1111,200.0,-242991.35772747995,0.0,,,
4968000,4464,0.43814285714285717,24820,1112,200.0,-243034.03163632003,0.0,51645,642.615771484375,0.0001
4968000,4464,,24824,1112,200.0,-243034.03163632003,0.0,,,
4968000,4464,,24828,1112,200.0,-243034.03163632003,0.0,,,
4968000,4464,,24832,1112,200.0,-243034.03163632003,0.0,,,
4968000,4464,,24836,1112,200.0,-243034.03163632003,0.0,,,
4968000,4464,,24840,1112,200.0,-243034.03163632003,0.0,,,
4972800,4464,0.4376,24844,1113,200.0,-242342.33644021998,0.0,51695,671.9780639648437,0.0001
4972800,4464,,24848,1113,200.0,-242342.33644021998,0.0,,,
4972800,4464,,24852,1113,200.0,-242342.33644021998,0.0,,,
4972800,4464,,24856,1113,200.0,-242342.33644021998,0.0,,,
4972800,4464,,24860,1113,200.0,-242342.33644021998,0.0,,,
4972800,4464,,24864,1113,200.0,-242342.33644021998,0.0,,,
4977600,4464,0.4370571428571428,24868,1114,200.0,-240445.98558254994,0.0,51745,649.4205078125,0.0001
4977600,4464,,24872,1114,200.0,-240445.98558254994,0.0,,,
4977600,4464,,24876,1114,200.0,-240445.98558254994,0.0,,,
4977600,4464,,24880,1114,200.0,-240445.98558254994,0.0,,,
4977600,4464,,24884,1114,200.0,-240445.98558254994,0.0,,,
4977600,4464,,24888,1114,200.0,-240445.98558254994,0.0,,,
4982400,4465,0.43651428571428563,24892,1115,200.0,-240477.32643866993,0.0,51795,653.7446044921875,0.0001
4982400,4465,,24896,1115,200.0,-240477.32643866993,0.0,,,
4982400,4465,,24900,1115,200.0,-240477.32643866993,0.0,,,
4982400,4465,,24904,1115,200.0,-240477.32643866993,0.0,,,
4982400,4465,,24908,1115,200.0,-240477.32643866993,0.0,,,
4982400,4465,,24912,1115,200.0,-240477.32643866993,0.0,,,
4987200,4465,0.43597142857142857,24916,1116,200.0,-240351.37176624,0.0,51845,661.7868530273438,0.0001
4987200,4465,,24920,1116,200.0,-240351.37176624,0.0,,,
4987200,4465,,24924,1116,200.0,-240351.37176624,0.0,,,
4987200,4465,,24928,1116,200.0,-240351.37176624,0.0,,,
4987200,4465,,24932,1116,200.0,-240351.37176624,0.0,,,
4987200,4465,,24936,1116,200.0,-240351.37176624,0.0,,,
4992000,4466,0.4354285714285716,24940,1117,200.0,-241248.55632391002,0.0,51895,650.5293334960937,0.0001
4992000,4466,,24944,1117,200.0,-241248.55632391002,0.0,,,
4992000,4466,,24948,1117,200.0,-241248.55632391002,0.0,,,
4992000,4466,,24952,1117,200.0,-241248.55632391002,0.0,,,
4992000,4466,,24956,1117,200.0,-241248.55632391002,0.0,,,
4992000,4466,,24960,1117,200.0,-241248.55632391002,0.0,,,
4996800,4466,0.4348857142857143,24964,1118,200.0,-241269.9671887,0.0,51945,650.1603149414062,0.0001
4996800,4466,,24968,1118,200.0,-241269.9671887,0.0,,,
4996800,4466,,24972,1118,200.0,-241269.9671887,0.0,,,
4996800,4466,,24976,1118,200.0,-241269.9671887,0.0,,,
4996800,4466,,24980,1118,200.0,-241269.9671887,0.0,,,
4996800,4466,,24984,1118,200.0,-241269.9671887,0.0,,,
5001600,4467,0.43434285714285703,24988,1119,200.0,-241483.26952697002,0.0,51995,648.6599609375,0.0001
5001600,4467,,24992,1119,200.0,-241483.26952697002,0.0,,,
5001600,4467,,24996,1119,200.0,-241483.26952697002,0.0,,,
5001600,4467,,25000,1119,200.0,-241483.26952697002,0.0,,,
5001600,4467,,25004,1119,200.0,-241483.26952697002,0.0,,,
5001600,4467,,25008,1119,200.0,-241483.26952697002,0.0,,,
5006400,4467,0.43379999999999996,25012,1120,200.0,-240230.24393426997,0.0,52045,670.2310791015625,0.0001
5006400,4467,,25016,1120,200.0,-240230.24393426997,0.0,,,
5006400,4467,,25020,1120,200.0,-240230.24393426997,0.0,,,
5006400,4467,,25024,1120,200.0,-240230.24393426997,0.0,,,
5006400,4467,,25028,1120,200.0,-240230.24393426997,0.0,,,
5006400,4467,,25032,1120,200.0,-240230.24393426997,0.0,,,
5011200,4468,0.4332571428571429,25036,1121,200.0,-240919.79352872004,0.0,52095,664.7301635742188,0.0001
5011200,4468,,25040,1121,200.0,-240919.79352872004,0.0,,,
5011200,4468,,25044,1121,200.0,-240919.79352872004,0.0,,,
5011200,4468,,25048,1121,200.0,-240919.79352872004,0.0,,,
5011200,4468,,25052,1121,200.0,-240919.79352872004,0.0,,,
5011200,4468,,25056,1121,200.0,-240919.79352872004,0.0,,,
5016000,4468,0.43271428571428583,25060,1122,200.0,-240987.18919099003,0.0,52145,649.3072143554688,0.0001
5016000,4468,,25064,1122,200.0,-240987.18919099003,0.0,,,
5016000,4468,,25068,1122,200.0,-240987.18919099003,0.0,,,
5016000,4468,,25072,1122,200.0,-240987.18919099003,0.0,,,
5016000,4468,,25076,1122,200.0,-240987.18919099003,0.0,,,
5016000,4468,,25080,1122,200.0,-240987.18919099003,0.0,,,
5020800,4468,0.43217142857142854,25084,1123,200.0,-239632.23783200004,0.0,52195,635.5221435546875,0.0001
5020800,4468,,25088,1123,200.0,-239632.23783200004,0.0,,,
5020800,4468,,25092,1123,200.0,-239632.23783200004,0.0,,,
5020800,4468,,25096,1123,200.0,-239632.23783200004,0.0,,,
5020800,4468,,25100,1123,200.0,-239632.23783200004,0.0,,,
5020800,4468,,25104,1123,200.0,-239632.23783200004,0.0,,,
5025600,4469,0.43162857142857136,25108,1124,200.0,-241003.13605326004,0.0,52245,645.2359375,0.0001
5025600,4469,,25112,1124,200.0,-241003.13605326004,0.0,,,
5025600,4469,,25116,1124,200.0,-241003.13605326004,0.0,,,
5025600,4469,,25120,1124,200.0,-241003.13605326004,0.0,,,
5025600,4469,,25124,1124,200.0,-241003.13605326004,0.0,,,
5025600,4469,,25128,1124,200.0,-241003.13605326004,0.0,,,
5030400,4469,0.4310857142857143,25132,1125,200.0,-241027.63741382997,0.0,52295,648.8965087890625,0.0001
5030400,4469,,25136,1125,200.0,-241027.63741382997,0.0,,,
5030400,4469,,25140,1125,200.0,-241027.63741382997,0.0,,,
5030400,4469,,25144,1125,200.0,-241027.63741382997,0.0,,,
5030400,4469,,25148,1125,200.0,-241027.63741382997,0.0,,,
5030400,4469,,25152,1125,200.0,-241027.63741382997,0.0,,,
5035200,4469,0.4305428571428571,25156,1126,200.0,-241726.27722453003,0.0,52345,649.1434814453125,0.0001
5035200,4469,,25160,1126,200.0,-241726.27722453003,0.0,,,
5035200,4469,,25164,1126,200.0,-241726.27722453003,0.0,,,
5035200,4469,,25168,1126,200.0,-241726.27722453003,0.0,,,
5035200,4469,,25172,1126,200.0,-241726.27722453003,0.0,,,
5035200,4469,,25176,1126,200.0,-241726.27722453003,0.0,,,
5040000,4469,0.43000000000000005,25180,1127,200.0,-242391.66387821,0.0,52395,654.2680297851563,0.0001
5040000,4469,,25184,1127,200.0,-242391.66387821,0.0,,,
5040000,4469,,25188,1127,200.0,-242391.66387821,0.0,,,
5040000,4469,,25192,1127,200.0,-242391.66387821,0.0,,,
5040000,4469,,25196,1127,200.0,-242391.66387821,0.0,,,
5040000,4469,,25200,1127,200.0,-242391.66387821,0.0,,,
5044800,4469,0.42945714285714287,25204,1128,200.0,-242512.05646227003,0.0,52445,644.3702880859375,0.0001
5044800,4469,,25208,1128,200.0,-242512.05646227003,0.0,,,
5044800,4469,,25212,1128,200.0,-242512.05646227003,0.0,,,
5044800,4469,,25216,1128,200.0,-242512.05646227003,0.0,,,
5044800,4469,,25220,1128,200.0,-242512.05646227003,0.0,,,
5044800,4469,,25224,1128,200.0,-242512.05646227003,0.0,,,
5049600,4470,0.4289142857142856,25228,1129,200.0,-241415.46877933998,0.0,52495,648.5685791015625,0.0001
5049600,4470,,25232,1129,200.0,-241415.46877933998,0.0,,,
5049600,4470,,25236,1129,200.0,-241415.46877933998,0.0,,,
5049600,4470,,25240,1129,200.0,-241415.46877933998,0.0,,,
5049600,4470,,25244,1129,200.0,-241415.46877933998,0.0,,,
5049600,4470,,25248,1129,200.0,-241415.46877933998,0.0,,,
5054400,4470,0.4283714285714285,25252,1130,200.0,-241025.13542348996,0.0,52545,640.5407836914062,0.0001
5054400,4470,,25256,1130,200.0,-241025.13542348996,0.0,,,
5054400,4470,,25260,1130,200.0,-241025.13542348996,0.0,,,
5054400,4470,,25264,1130,200.0,-241025.13542348996,0.0,,,
5054400,4470,,25268,1130,200.0,-241025.13542348996,0.0,,,
5054400,4470,,25272,1130,200.0,-241025.13542348996,0.0,,,
5059200,4471,0.42782857142857145,25276,1131,200.0,-240580.04913803004,0.0,52595,632.406787109375,0.0001
5059200,4471,,25280,1131,200.0,-240580.04913803004,0.0,,,
5059200,4471,,25284,1131,200.0,-240580.04913803004,0.0,,,
5059200,4471,,25288,1131,200.0,-240580.04913803004,0.0,,,
5059200,4471,,25292,1131,200.0,-240580.04913803004,0.0,,,
5059200,4471,,25296,1131,200.0,-240580.04913803004,0.0,,,
5064000,4471,0.4272857142857144,25300,1132,200.0,-239879.51372914,0.0,52645,655.4865234375,0.0001
5064000,4471,,25304,1132,200.0,-239879.51372914,0.0,,,
5064000,4471,,25308,1132,200.0,-239879.51372914,0.0,,,
5064000,4471,,25312,1132,200.0,-239879.51372914,0.0,,,
5064000,4471,,25316,1132,200.0,-239879.51372914,0.0,,,
5064000,4471,,25320,1132,200.0,-239879.51372914,0.0,,,
5068800,4471,0.4267428571428572,25324,1133,200.0,-240721.88370082993,0.0,52695,639.2088745117187,0.0001
5068800,4471,,25328,1133,200.0,-240721.88370082993,0.0,,,
5068800,4471,,25332,1133,200.0,-240721.88370082993,0.0,,,
5068800,4471,,25336,1133,200.0,-240721.88370082993,0.0,,,
5068800,4471,,25340,1133,200.0,-240721.88370082993,0.0,,,
5068800,4471,,25344,1133,200.0,-240721.88370082993,0.0,,,
5073600,4471,0.4261999999999999,25348,1134,200.0,-240621.13273658,0.0,52745,643.3934692382812,0.0001
5073600,4471,,25352,1134,200.0,-240621.13273658,0.0,,,
5073600,4471,,25356,1134,200.0,-240621.13273658,0.0,,,
5073600,4471,,25360,1134,200.0,-240621.13273658,0.0,,,
5073600,4471,,25364,1134,200.0,-240621.13273658,0.0,,,
5073600,4471,,25368,1134,200.0,-240621.13273658,0.0,,,
5078400,4472,0.42565714285714285,25372,1135,200.0,-240643.44879496004,0.0,52795,638.3548583984375,0.0001
5078400,4472,,25376,1135,200.0,-240643.44879496004,0.0,,,
5078400,4472,,25380,1135,200.0,-240643.44879496004,0.0,,,
5078400,4472,,25384,1135,200.0,-240643.44879496004,0.0,,,
5078400,4472,,25388,1135,200.0,-240643.44879496004,0.0,,,
5078400,4472,,25392,1135,200.0,-240643.44879496004,0.0,,,
5083200,4472,0.4251142857142858,25396,1136,200.0,-241204.44279541995,0.0,52845,648.3117431640625,0.0001
5083200,4472,,25400,1136,200.0,-241204.44279541995,0.0,,,
5083200,4472,,25404,1136,200.0,-241204.44279541995,0.0,,,
5083200,4472,,25408,1136,200.0,-241204.44279541995,0.0,,,
5083200,4472,,25412,1136,200.0,-241204.44279541995,0.0,,,
5083200,4472,,25416,1136,200.0,-241204.44279541995,0.0,,,
5088000,4473,0.4245714285714286,25420,1137,200.0,-240984.85659966993,0.0,52895,637.6303955078125,0.0001
5088000,4473,,25424,1137,200.0,-240984.85659966993,0.0,,,
5088000,4473,,25428,1137,200.0,-240984.85659966993,0.0,,,
5088000,4473,,25432,1137,200.0,-240984.85659966993,0.0,,,
5088000,4473,,25436,1137,200.0,-240984.85659966993,0.0,,,
5088000,4473,,25440,1137,200.0,-240984.85659966993,0.0,,,
5092800,4473,0.4240285714285714,25444,1138,200.0,-241537.87211431,0.0,52945,632.2220092773438,0.0001
5092800,4473,,25448,1138,200.0,-241537.87211431,0.0,,,
5092800,4473,,25452,1138,200.0,-241537.87211431,0.0,,,
5092800,4473,,25456,1138,200.0,-241537.87211431,0.0,,,
5092800,4473,,25460,1138,200.0,-241537.87211431,0.0,,,
5092800,4473,,25464,1138,200.0,-241537.87211431,0.0,,,
5097600,4474,0.42348571428571424,25468,1139,200.0,-242729.15943717997,0.0,52995,628.1220703125,0.0001
5097600,4474,,25472,1139,200.0,-242729.15943717997,0.0,,,
5097600,4474,,25476,1139,200.0,-242729.15943717997,0.0,,,
5097600,4474,,25480,1139,200.0,-242729.15943717997,0.0,,,
5097600,4474,,25484,1139,200.0,-242729.15943717997,0.0,,,
5097600,4474,,25488,1139,200.0,-242729.15943717997,0.0,,,
5102400,4474,0.42294285714285706,25492,1140,200.0,-241874.89362634002,0.0,53045,633.971484375,0.0001
5102400,4474,,25496,1140,200.0,-241874.89362634002,0.0,,,
5102400,4474,,25500,1140,200.0,-241874.89362634002,0.0,,,
5102400,4474,,25504,1140,200.0,-241874.89362634002,0.0,,,
5102400,4474,,25508,1140,200.0,-241874.89362634002,0.0,,,
5102400,4474,,25512,1140,200.0,-241874.89362634002,0.0,,,
5107200,4475,0.4224,25516,1141,200.0,-241683.76887882996,0.0,53095,642.9407592773438,0.0001
5107200,4475,,25520,1141,200.0,-241683.76887882996,0.0,,,
5107200,4475,,25524,1141,200.0,-241683.76887882996,0.0,,,
5107200,4475,,25528,1141,200.0,-241683.76887882996,0.0,,,
5107200,4475,,25532,1141,200.0,-241683.76887882996,0.0,,,
5107200,4475,,25536,1141,200.0,-241683.76887882996,0.0,,,
5112000,4475,0.42185714285714293,25540,1142,200.0,-241080.50330557997,0.0,53145,623.042822265625,0.0001
5112000,4475,,25544,1142,200.0,-241080.50330557997,0.0,,,
5112000,4475,,25548,1142,200.0,-241080.50330557997,0.0,,,
5112000,4475,,25552,1142,200.0,-241080.50330557997,0.0,,,
5112000,4475,,25556,1142,200.0,-241080.50330557997,0.0,,,
5112000,4475,,25560,1142,200.0,-241080.50330557997,0.0,,,
5116800,4476,0.42131428571428564,25564,1143,200.0,-240540.52638608997,0.0,53195,666.0800537109375,0.0001
5116800,4476,,25568,1143,200.0,-240540.52638608997,0.0,,,
5116800,4476,,25572,1143,200.0,-240540.52638608997,0.0,,,
5116800,4476,,25576,1143,200.0,-240540.52638608997,0.0,,,
5116800,4476,,25580,1143,200.0,-240540.52638608997,0.0,,,
5116800,4476,,25584,1143,200.0,-240540.52638608997,0.0,,,
5121600,4476,0.42077142857142846,25588,1144,200.0,-241868.93293329998,0.0,53245,637.7945434570313,0.0001
5121600,4476,,25592,1144,200.0,-241868.93293329998,0.0,,,
5121600,4476,,25596,1144,200.0,-241868.93293329998,0.0,,,
5121600,4476,,25600,1144,200.0,-241868.93293329998,0.0,,,
5121600,4476,,25604,1144,200.0,-241868.93293329998,0.0,,,
5121600,4476,,25608,1144,200.0,-241868.93293329998,0.0,,,
5126400,4477,0.4202285714285714,25612,1145,200.0,-240029.75933275995,0.0,53295,629.3887451171875,0.0001
5126400,4477,,25616,1145,200.0,-240029.75933275995,0.0,,,
5126400,4477,,25620,1145,200.0,-240029.75933275995,0.0,,,
5126400,4477,,25624,1145,200.0,-240029.75933275995,0.0,,,
5126400,4477,,25628,1145,200.0,-240029.75933275995,0.0,,,
5126400,4477,,25632,1145,200.0,-240029.75933275995,0.0,,,
5131200,4477,0.41968571428571433,25636,1146,200.0,-240188.86492943,0.0,53345,648.967138671875,0.0001
5131200,4477,,25640,1146,200.0,-240188.86492943,0.0,,,
5131200,4477,,25644,1146,200.0,-240188.86492943,0.0,,,
5131200,4477,,25648,1146,200.0,-240188.86492943,0.0,,,
5131200,4477,,25652,1146,200.0,-240188.86492943,0.0,,,
5131200,4477,,25656,1146,200.0,-240188.86492943,0.0,,,
5136000,4477,0.41914285714285726,25660,1146,200.0,-240795.93324200995,0.0,53395,620.8690185546875,0.0001
5136000,4477,,25664,1146,200.0,-240795.93324200995,0.0,,,
5136000,4477,,25668,1146,200.0,-240795.93324200995,0.0,,,
5136000,4477,,25672,1146,200.0,-240795.93324200995,0.0,,,
5136000,4477,,25676,1146,200.0,-240795.93324200995,0.0,,,
5136000,4477,,25680,1146,200.0,-240795.93324200995,0.0,,,
5140800,4478,0.41859999999999997,25684,1147,200.0,-240305.18721327002,0.0,53445,622.56572265625,0.0001
5140800,4478,,25688,1147,200.0,-240305.18721327002,0.0,,,
5140800,4478,,25692,1147,200.0,-240305.18721327002,0.0,,,
5140800,4478,,25696,1147,200.0,-240305.18721327002,0.0,,,
5140800,4478,,25700,1147,200.0,-240305.18721327002,0.0,,,
5140800,4478,,25704,1147,200.0,-240305.18721327002,0.0,,,
5145600,4478,0.4180571428571428,25708,1148,200.0,-241626.53372485,0.0,53495,642.0340454101563,0.0001
5145600,4478,,25712,1148,200.0,-241626.53372485,0.0,,,
5145600,4478,,25716,1148,200.0,-241626.53372485,0.0,,,
5145600,4478,,25720,1148,200.0,-241626.53372485,0.0,,,
5145600,4478,,25724,1148,200.0,-241626.53372485,0.0,,,
5145600,4478,,25728,1148,200.0,-241626.53372485,0.0,,,
5150400,4478,0.4175142857142857,25732,1149,200.0,-240463.04158865,0.0,53545,622.4854370117188,0.0001
5150400,4478,,25736,1149,200.0,-240463.04158865,0.0,,,
5150400,4478,,25740,1149,200.0,-240463.04158865,0.0,,,
5150400,4478,,25744,1149,200.0,-240463.04158865,0.0,,,
5150400,4478,,25748,1149,200.0,-240463.04158865,0.0,,,
5150400,4478,,25752,1149,200.0,-240463.04158865,0.0,,,
5155200,4478,0.41697142857142855,25756,1151,200.0,-238838.42028811004,0.0,53595,639.8167602539063,0.0001
5155200,4478,,25760,1151,200.0,-238838.42028811004,0.0,,,
5155200,4478,,25764,1151,200.0,-238838.42028811004,0.0,,,
5155200,4478,,25768,1151,200.0,-238838.42028811004,0.0,,,
5155200,4478,,25772,1151,200.0,-238838.42028811004,0.0,,,
5155200,4478,,25776,1151,200.0,-238838.42028811004,0.0,,,
5160000,4479,0.4164285714285715,25780,1151,200.0,-238389.78925794,0.0,53645,636.64951171875,0.0001
5160000,4479,,25784,1151,200.0,-238389.78925794,0.0,,,
5160000,4479,,25788,1151,200.0,-238389.78925794,0.0,,,
5160000,4479,,25792,1151,200.0,-238389.78925794,0.0,,,
5160000,4479,,25796,1151,200.0,-238389.78925794,0.0,,,
5160000,4479,,25800,1151,200.0,-238389.78925794,0.0,,,
5164800,4479,0.4158857142857143,25804,1152,200.0,-239600.29313599,0.0,53695,652.9422973632812,0.0001
5164800,4479,,25808,1152,200.0,-239600.29313599,0.0,,,
5164800,4479,,25812,1152,200.0,-239600.29313599,0.0,,,
5164800,4479,,25816,1152,200.0,-239600.29313599,0.0,,,
